text	created_at	public_metrics	Google_Translation	village	region	district
"Maamulka Hirshabeelle oo ka soo horjeestay tilaabooyinka Guddiga Hirgalinta Doorashooyinka ee FEIT
https://t.co/pvPfbwOKiF https://t.co/bV1I2dexTN"	2022-04-02T04:43:09.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	Hirshabelle Administration Opposes FEIT Electoral Action https://t.co/pvPfbwOKiF https://t.co/bV1I2dexTN	[]	[]	[]
Hirshabeelle oo ka hortimid tilaabooyinka Guddiga Hirgalinta Doorashooyinka ee FEIT - https://t.co/97XsRfxUXq https://t.co/ZJ56x1zlGV	2022-04-02T03:17:31.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Hirshabelle opposes the actions of the FEIT Electoral Implementation Committee - https://t.co/97XsRfxUXq https://t.co/ZJ56x1zlGV	[]	[]	[]
"#Somalia
#Mogadishu
Guddiga hirgelinta doorashooyinka FEIT ayaa ku dha... https://t.co/tM9v9ljz1L"	2022-04-02T01:15:23.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	#Somalia. #Mogadishu. The FEIT Election Implementation Committee says ... https://t.co/tM9v9ljz1L	['Mogadishu']	['Banadir']	['Banadir']
"Madaxtooyada Hirshabelle oo ka hortimid tallaabada lagu reebay kursiga Fahad Yaasiin

""Waxaan uga digeynaa Guddiga FEIT in aan la siyaasadeyn habsami u socodka doorashooyinka dalka, lana dhowro heshiisyadii Golaha Wadatashiga Qaran"" Sii akhri https://t.co/9IThRik3oC https://t.co/41xHCDu0kO"	2022-04-02T01:04:17.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Hirshabelle presidency opposes the removal of Fahad Yassin. . &quot;We warn the FEIT Commission not to politicize the conduct of the country&#39;s elections, and to abide by the agreements of the National Consultative Assembly&quot; Read more https://t.co/9IThRik3oC https://t.co/41xHCDu0kO	[]	[]	[]
https://t.co/cUNSNmwCzK	2022-04-01T21:52:42.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	https://t.co/cUNSNmwCzK	[]	[]	[]
Ramadaan Kariim umada soomaaliyeed meelkasta ood joogtaan. Ilaahey naxariistiisa aduun iyo mid aakhiro ayaan waydiisaneynaa. Abaaraha raxmaad baan ka rabnaa, inta xanuusan caafimaad baan u rabnaa, doorashooyinka dowlad xalaal ah baan ka rabnaa, aakhirana Janadii baan ka rabnaa. https://t.co/1eE0C1RXtz	2022-04-01T21:46:13.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Ramadan Kareem to the Somali people wherever you are. We ask God for His mercy in this world and in the hereafter. We want mercy from the drought, we want health from the sick, we want free and fair elections, and we want paradise in the hereafter. https://t.co/1eE0C1RXtz	[]	[]	[]
GUDOOMIYAHA GUDIGGA DOORASHOOYINKA SOMALIA OO COD AQLABIYAD AH XILKA LOOGA TUURAY https://t.co/9AW0Ml6Iwp	2022-04-01T20:19:09.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	SOMALIA ELECTION COMMISSION CHAIRMAN DISMISSED BY MONTHLY VOTE https://t.co/9AW0Ml6Iwp	[]	[]	[]
Madaxweynaha ayaa tilmaamay in lagu guda jiro wakhti adag oo abaar ay dalka ka jirto sidoo kalana doorashooyinka ay wali socdaan isagoo rajo Wanaagsan ka muujiyay in si nabdoon oo Wanaagsan ay ku dhamaan doonan.	2022-04-01T20:06:53.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}	The President pointed out that during a difficult time of drought in the country and the elections are still going on and expressed optimism that they will end peacefully and positively.	[]	[]	[]
Warsaxaafadeed: Mawqifka Koonfur Galbeed ee Doorashooyinka iyo Dhaarinta Xildhibaannada https://t.co/wrxH1AzRw1 via @horseed	2022-04-01T19:53:23.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Press Release: South West Position on Elections and the Oath of Parliament https://t.co/wrxH1AzRw1 via @horseed	['Horseed']	['Lower Shabelle']	['Marka']
@SomaliPM Waalida Rooble Baahane waxay gaartay in uu isagu isu soo hambalyeeyo! Wixii uu u soo dhiibay shalay kii isagu isticmaali jiray ee sheeganayey Gud. Guddiga Doorashooyinka ayuu ka hambalyeynayaa sidii uu moog yahay amase aan lala socon giddigeed in ay tahay hawl isagu qabtay!	2022-04-01T19:08:10.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@SomaliPM Roble Bahane&#39;s madness has reached the point where he congratulates himself! What he submitted yesterday to his predecessor who claimed to be Gud. Congratulations to the Electoral Commission for not knowing at all that it is a work in progress!	[]	[]	[]
Guddiga doorashooyinka oo burbur qarka u saaran. https://t.co/06VOK8cqhB via @horseed	2022-04-01T19:04:22.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Electoral commission on the verge of collapse. https://t.co/06VOK8cqhB via @horseed	['Horseed']	['Lower Shabelle']	['Marka']
New post: Guddiga  Doorashooyinka  (FEIT)oo shaaciyey xilliga shahaadada la siinayo xildhibaanada cusub https://t.co/hBqeHQm3Nq	2022-04-01T17:48:17.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	New post: Electoral Commission (FEIT) announces graduation deadline https://t.co/hBqeHQm3Nq	[]	[]	[]
Waxaan ka walaacsanahay khataraha ka dhalan kara khilaafadka muuqda ee Gudiga FIAT kuna wajahan geedi u socodka doorashooyinka &amp; hanaanka kala guurka dalka, waxayna sii wiiqsa sharciyada haayadaha dowlada, doorashoyinka dalkuna waa kuwo sii dhimanayaan.	2022-04-01T16:49:40.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	We are concerned about the potential risks of the FIAT Commission&#39;s apparent differences in the electoral process &amp;. the country&#39;s transition process, weakens the legitimacy of government institutions, and the country&#39;s elections are dying.	[]	[]	[]
Xoghayahii Guud Ee Guddiga Doorashooyinka Oo Xilkii Laga Qaaday https://t.co/xOwpy18gSj	2022-04-01T16:26:10.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Secretary General of the Electoral Commission fired https://t.co/xOwpy18gSj	[]	[]	[]
Xoghayihii Guud Ee Guddiga Doorashooyinka FEIT Oo Xilka Laga Qaaday https://t.co/LQZ6pkg9h1	2022-04-01T15:42:30.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Secretary General of the FEIT Electoral Commission fired https://t.co/LQZ6pkg9h1	[]	[]	[]
Guddiga Doorashooyinka Oo Sheegay Inay Bilaabayaan Bixinta Shahaadooyinka Xildhibaanada https://t.co/KhLBBviTzc	2022-04-01T15:29:16.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Electoral Commission Says It Will Start Issuing Parliamentary Certificates https://t.co/KhLBBviTzc	[]	[]	[]
#NEWS Guddiga Doorashooyinka oo sheegay inay bilaabayaan bixinta shahaadooyinka xildhibaanada by Mahad https://t.co/Eq2ZkImApS... https://t.co/ooRwGH6iCA	2022-04-01T15:26:49.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	#NEWS Electoral Commission says it will start issuing parliamentary certificates by Mahad https: //t.co/Eq2ZkImApS ... https://t.co/ooRwGH6iCA	[]	[]	[]
Gudoomiyaha guddiga doorashooyinka FEIT oo xilka ka qaaday xoghayahii guddigaas # https://t.co/jSIzs6g81G	2022-04-01T15:08:23.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	FEIT chairman fires secretary # https://t.co/jSIzs6g81G	[]	[]	[]
Guddoomiyaha Guddiga Hirgelinta Doorashooyinka Heer Federaal (FEIT) ayaa xilka ka qaaday Xoghayaha Guud ee GHDHF. https://t.co/aXKze7WwBY	2022-04-01T15:07:06.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	Chairman of the Federal Electoral Implementation Committee (FEIT). fires GHDHF Secretary General https://t.co/aXKze7WwBY	[]	[]	[]
Xoghayaha Gudiga doorashooyinka Heer Federaal oo xilkii laga qaaday # https://t.co/pg2sobii4m	2022-04-01T15:03:17.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Secretary of the Federal Electoral Commission fired # https://t.co/pg2sobii4m	[]	[]	[]
Guddiga Hirgelinta Doorashooyinka Heer Federaal (FEIT) wuxuu ku wargelinayaaa https://t.co/LlFxa2sXPu	2022-04-01T15:02:10.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Federal Election Implementation Committee (FEIT). informs https://t.co/LlFxa2sXPu	[]	[]	[]
Xoghayihii Gudiga doorashooyinka Heer Federaal oo xilkii laga qaaday https://t.co/rXvyZuuH5S	2022-04-01T14:56:37.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Secretary of the Federal Electoral Commission fired https://t.co/rXvyZuuH5S	[]	[]	[]
"Wargelin muhiim ah: 

Guddiga Hirgelinta Doorashooyinka Heer Federaal (FEIT) wuxuu ku wargelinayaa in Xildhibaanada jooga Muqdisho ay billaabanayso Barri Subax bixinta shahaadada Xildhibaannimo. Sidaas waxaa lagu wargelinayaa inay yimaaddaan Xarunta Guddiga FEIT ee Airport Hotel https://t.co/9jlLrqlFiM"	2022-04-01T14:48:42.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	Important Notice:. . Federal Election Implementation Committee (FEIT). Announces that MPs in Mogadishu will begin issuing their certificates tomorrow morning. They are hereby notified to arrive at the FEIT Board Center at the Airport Hotel https://t.co/9jlLrqlFiM	['Mogadishu']	['Banadir']	['Banadir']
Guddiga Doorashooyinka ee Heer Federal ee 2020-2021 ayaa soo saaray ogeysiis ku saabsan bixinta Shahaadada aqoosiga xildhibaannada la doortay ee labada aqal ee Baarlamaanka. https://t.co/oEzPi7GYgG	2022-04-01T14:45:47.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	The Federal Electoral Commission 2020-2021 has issued a notice to issue Certificates of Recognition to elected members of both Houses of Parliament. https://t.co/oEzPi7GYgG	[]	[]	[]
Rooble doorashooyinka dalka qas buu kuwadaa in uu bur buriyo ayuu goaansadday	2022-04-01T13:49:41.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Roble is determined to destroy the country&#39;s elections, he has decided	[]	[]	[]
Kooxdii maafiyada ahayd waxay u soo jeesteen dalka in ay geliyaan fowdo, carqaladaynta doorashada iyo xasiloonidarro waxayna hadda adeegsanayaan waraaqihii guddiyada doorashooyinka oo been abuur ah!	2022-04-01T13:35:16.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	The mafia group has turned to the country to create chaos, election disruption and instability and they are now using fake election commissions!	[]	[]	[]
#Degdeg: Aqlabiyada Gudida Doorashooyinka Heer Federal oo xilkii ka qaaday gudoomiyihii gudida Muuse Geelle Sida ay sheegeen Qaar kamid ah Xubnaha Gudiga #Doorashooyinka. https://t.co/r9aaS5Zdet	2022-04-01T13:11:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	#Emergency: Majority of the Federal Electoral Commission fires chairman Muse Guelleh, according to some members of the # Election Commission. https://t.co/r9aaS5Zdet	[]	[]	[]
Guddoomiyaha Guddiga doorashooyinka Heer Federaal oo kalsoonida lagala noqday https://t.co/zwC1L701BP	2022-04-01T12:57:41.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Chairman of the Federal Electoral Commission withdrawn confidence https://t.co/zwC1L701BP	[]	[]	[]
Guddoomiyaha Guddiga doorashooyinka Heer Federaal oo kalsoonida lagala noqday https://t.co/20j2kuDb9g	2022-04-01T12:57:40.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Chairman of the Federal Electoral Commission withdrawn confidence https://t.co/20j2kuDb9g	[]	[]	[]
Guddoomiyaha Guddiga doorashooyinka Heer Federaal oo kalsoonida lagala noqday - https://t.co/E1qOeAkUGC https://t.co/l8RjK240X1	2022-04-01T12:50:59.000Z	{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}	Chairman of the Federal Electoral Commission withdrawn confidence - https://t.co/E1qOeAkUGC https://t.co/l8RjK240X1	[]	[]	[]
Guddoomiyaha Guddiga doorashooyinka Heer Federaal oo kalsoonida lagala noqday - https://t.co/E1qOeAkUGC https://t.co/9h3t2copEB	2022-04-01T12:44:17.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Chairman of the Federal Electoral Commission withdrawn confidence - https://t.co/E1qOeAkUGC https://t.co/9h3t2copEB	[]	[]	[]
Guddoomiyaha Guddiga doorashooyinka Heer Federaal oo kalsoonida lagala noqday - https://t.co/E1qOeAkUGC	2022-04-01T12:41:14.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Chairman of the Federal Electoral Commission withdrawn confidence - https://t.co/E1qOeAkUGC	[]	[]	[]
Guddoomiyaha guddiga doorashooyinka heer federaal FEIT Muuse Gelle ayaa xilkii ka qaaday xoghayaha guddiga FEIT Cabdiraxiim Cabdi casiis. https://t.co/fBOxexCR41	2022-04-01T12:40:16.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 1}	FEIT Federal Electoral Commission Chairman Muse Gelle has fired FEIT Secretary General Abdirahman Abdi Aziz. https://t.co/fBOxexCR41	[]	[]	[]
Gudoomiyihii gudida doorashooyinka Muuse Gelle oo xil ka qaadis lagu sameeyey. https://t.co/1UhR9UF85L	2022-04-01T12:36:38.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	NEC chairman Muse Gelle fired https://t.co/1UhR9UF85L	[]	[]	[]
"Xubno ka tirsan guddiga doorashooyinka oo shaqo ka joojin ku sameeyey gudoomiyaha guddiga FiET muuse geele.
#Somali https://t.co/m1UNiL1r49"	2022-04-01T12:29:17.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Electoral Commission members strike FiET chairman Muse Geele .. #Somali https://t.co/m1UNiL1r49	[]	[]	[]
#NEWS Xoghayihii Guud ee Guddiga Doorashooyinka FEIT oo xilka laga qaaday by Mahad https://t.co/BVRyTLaPfJ... https://t.co/mAKuCAG7aV	2022-04-01T12:26:53.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	#NEWS FEIT Secretary General fired by Mahad https: //t.co/BVRyTLaPfJ ... https://t.co/mAKuCAG7aV	[]	[]	[]
dag dag Xubno ka tirsan guddiga doorashooyinka oo shaqo ka joojin ku sameeyey gudoomiyaha guddiga FiET muuse geele https://t.co/FGgg7ERudx	2022-04-01T12:26:16.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	Fiet chairman Muse Geele fired by members of the Electoral Commission https://t.co/FGgg7ERudx	[]	[]	[]
Xubno ka tirsan guddiga doorashooyinka oo shaqo ka joojin ku sameeyey gudoomiyaha guddiga FiET muuse geele https://t.co/KgTMMD9AoW	2022-04-01T12:22:54.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}	Electoral Commission members strike FiET chairman Muse Geele https://t.co/KgTMMD9AoW	[]	[]	[]
@AhmedGallow8 Gudoomiyahii gudiga doorashooyinka qaranka geelle oo xilkii laga qaaday https://t.co/ONyliIjyYJ	2022-04-01T12:22:29.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@ AhmedGallow8 Chairman of the National Electoral Commission Guelleh fired https://t.co/ONyliIjyYJ	[]	[]	[]
Gudoomiyahii gudiga doorashooyinka qaranka geelle oo xilkii laga qaaday https://t.co/F2tHuIeQUx	2022-04-01T12:20:43.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Guelleh chairman fired from office https://t.co/F2tHuIeQUx	[]	[]	[]
Guddoomiyaha Guddiga Hirgelinta Doorashooyinka Heer Federal ee FEIT ayaa sheegay inuu xilkii ka qaadaymaanta  xoghayihii guddiga Cabdiraxiin Cabdicasiis Aadan oo xalay kasoo horjeestay Liiska u shaaciyey guddoomiyaha FEIT.. https://t.co/mTv2iwLPue	2022-04-01T12:18:39.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	The chairman of the Federal Electoral Commission (FEIT) has announced that he has resigned from the post of secretary general of the commission, Abdirahman Abdiaziz Aden, who last night opposed the list.	[]	[]	[]
Degdeg: Aqlabiyada Gudida Doorashooyinka Heer Federal oo xilkii ka qaaday gudoomiyihii gudida Muuse Geelle. https://t.co/lWcdC1xRDx	2022-04-01T12:16:45.000Z	{'retweet_count': 4, 'reply_count': 1, 'like_count': 16, 'quote_count': 0}	Urgent: Majority of Federal Electoral Commission fires commission chairman Muse Guelleh. https://t.co/lWcdC1xRDx	[]	[]	[]
Degdeg: Aqlabiyada Gudida Doorashooyinka Heer Federal oo xilkii ka qaaday gudoomiyihii gudida Muuse Geelle. https://t.co/H6X0ahOjai	2022-04-01T12:13:55.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}	Urgent: Majority of Federal Electoral Commission fires commission chairman Muse Guelleh. https://t.co/H6X0ahOjai	[]	[]	[]
Xubno ka tirsan guddiga doorashooyinka oo shaqo ka joojin ku sameeyey gudoomiyaha guddiga FiET muuse geele https://t.co/TzlZfwNpuZ	2022-04-01T12:11:59.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	FiET chairman Muse Geele fired by members of the Electoral Commission https://t.co/TzlZfwNpuZ	[]	[]	[]
Qaar ka tirsan guddiga doorashooyinka ayaa shaqo ka joojin ku sameeyey Gudoomiyaha Guddida FIET Muuse Geele https://t.co/3lqTDEIC0x	2022-04-01T12:06:34.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Some members of the Electoral Commission have suspended FIET Chairman Muse Geele https://t.co/3lqTDEIC0x	[]	[]	[]
Qaar ka tirsan guddiga doorashooyinka ayaa shaqo ka joojin ku sameeyey Gudoomiyaha Guddida FIET Muuse Geele https://t.co/sJdHVI72JK	2022-04-01T12:06:25.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}	Some members of the Electoral Commission have suspended FIET Chairman Muse Geele https://t.co/sJdHVI72JK	[]	[]	[]
Degdeg: Aqlabiyada Gudida Doorashooyinka Heer Federal oo xilkii ka qaaday gudoomiyihii gudida Muuse Geelle.	2022-04-01T12:04:58.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	Urgent: Majority of Federal Electoral Commission fires commission chairman Muse Guelleh.	[]	[]	[]
DEGDEG Guddoomiyaha Guddiga Hirgelinta Doorashooyinka Heer Federaal (FEIT) Oo Isagiiba Shaqadii Laga Joojiyay. https://t.co/QToG7qJQ5X	2022-04-01T12:03:24.000Z	{'retweet_count': 17, 'reply_count': 11, 'like_count': 68, 'quote_count': 1}	EMERGENCY Chairman of the Federal Electoral Implementation Committee (FEIT). And He Was Suspended. https://t.co/QToG7qJQ5X	[]	[]	[]
Xoghayihii Gudiga doorashooyinka Heer Federaal oo xilkii laga qaaday https://t.co/CVWwGlfFmg	2022-04-01T11:55:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Secretary of the Federal Electoral Commission fired https://t.co/CVWwGlfFmg	[]	[]	[]
Xoghayihii Gudiga doorashooyinka Heer Federaal oo xilkii laga qaaday https://t.co/mRA5I3nGyW	2022-04-01T11:54:58.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Secretary of the Federal Electoral Commission fired https://t.co/mRA5I3nGyW	[]	[]	[]
Xoghayahii Guud ee Guddiga doorashooyinka oo Xilkii laga qaaday - https://t.co/z56nhRDViC https://t.co/8s5KBMNJ7k	2022-04-01T11:48:19.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	Secretary General of the Electoral Commission fired - https://t.co/z56nhRDViC https://t.co/8s5KBMNJ7k	[]	[]	[]
